room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
16916552,1440,112961307,Entire home/apt,,Houston,,GREATER HEIGHTS,2,0.0,6,1.0,,80.0,,3 Floor House with One Bedroom and Bath,2017-07-13 14:34:02.260676,29.80785,-95.427825,0101000020E610000051DA1B7C61DB57C0D712F241CFCE3D40
16932745,1440,31146483,Entire home/apt,,Houston,,GREATER HEIGHTS,2,0.0,2,0.0,,68.0,,Historic Woodland Heights!  Close to downtown!,2017-07-13 14:34:02.255777,29.786149,-95.378927,0101000020E61000009224085740D857C07AC8940F41C93D40
13982086,1440,7074374,Entire home/apt,,Houston,,GREATER HEIGHTS,0,0.0,4,2.0,,70.0,,Lovely bungalow in Houston lower heights area,2017-07-13 14:34:02.253437,29.784502,-95.379144,0101000020E6100000601E32E543D857C087A5811FD5C83D40
10136318,1440,52019184,Entire home/apt,,Houston,,NEAR NORTHSIDE,2,0.0,2,1.0,,80.0,,"Beautiful one bedroom, one bath apt",2017-07-13 14:34:02.251017,29.800209,-95.362375,0101000020E6100000D578E92631D757C001F73C7FDACC3D40
17748881,1440,97519457,Entire home/apt,,Houston,,KINGWOOD AREA,0,0.0,5,2.0,,80.0,,Cozy 2 bedroom in kingwood !,2017-07-13 14:34:02.248454,30.035093,-95.173031,0101000020E61000006D8C9DF012CB57C08B51D7DAFB083E40
16102641,1440,96348000,Entire home/apt,,Houston,,KINGWOOD AREA,0,0.0,4,2.0,,79.0,,Kingwood Medical center,2017-07-13 14:34:00.153960,30.035157,-95.172363,0101000020E61000009702D2FE07CB57C0B939950C00093E40
16102306,1440,58131441,Entire home/apt,,Houston,,NEAR NORTHSIDE,3,3.5,4,2.0,,65.0,,NEW: Fully Furnished 2BR in Heights (#15),2017-07-13 14:34:00.151305,29.784865,-95.368451,0101000020E61000006CCB80B394D757C069C6A2E9ECC83D40
16652040,1440,105761957,Entire home/apt,,Houston,,TRINITY / HOUSTON GARDENS,1,0.0,3,1.0,,65.0,,Great loft-style man cave.,2017-07-13 14:34:00.146163,29.835235,-95.307696,0101000020E61000000B47904AB1D357C07D7901F6D1D53D40
19009218,1440,82292123,Entire home/apt,,Houston,,ACRES HOME,0,0.0,2,1.0,,69.0,,Garden Oaks Bungalow,2017-07-13 14:34:00.135083,29.841225,-95.428997,0101000020E61000004145D5AF74DB57C0DE9387855AD73D40
6809719,1440,18644905,Entire home/apt,,Houston,,GREATER HEIGHTS,7,5.0,2,1.0,,64.0,,Garage apartment in the Heights,2017-07-13 14:34:00.130639,29.804542,-95.40155,0101000020E61000005D6DC5FEB2D957C02942EA76F6CD3D40
1630682,1440,5202346,Entire home/apt,,Houston,,GREATER HEIGHTS,50,5.0,2,1.0,,80.0,,Charming Garage Apt in the Heights,2017-07-13 14:34:00.031218,29.803921,-95.38382,0101000020E61000003FE3C28190D857C04F9143C4CDCD3D40
19522437,1440,58131441,Entire home/apt,,Houston,,NEAR NORTHSIDE,1,0.0,4,2.0,,60.0,,NEW: Fully Furnished 2BR in Heights (#1),2017-07-13 14:33:59.996896,29.784904,-95.369122,0101000020E6100000FC8EE1B19FD757C0E57FF277EFC83D40
7716823,1440,34534714,Entire home/apt,,Houston,,GREATER HEIGHTS,30,4.5,4,2.0,,80.0,,Lovely Heights bungalow!,2017-07-13 14:33:58.077620,29.786199,-95.407821,0101000020E6100000CF6740BD19DA57C0DD25715644C93D40
16558093,1440,106191599,Entire home/apt,,Houston,,NEAR NORTHSIDE,3,4.5,5,2.0,,79.0,,Inner Loop Family Home,2017-07-13 14:33:58.069301,29.804749,-95.369132,0101000020E61000000DFAD2DB9FD757C01C7DCC0704CE3D40
2714950,1440,7915470,Entire home/apt,,Houston,,GREATER HEIGHTS,21,5.0,4,1.0,,79.0,,a DRAMATIC 3 level LOFT APARTMENT,2017-07-13 14:33:58.054111,29.801727,-95.390051,0101000020E61000006A317898F6D857C0F8510DFB3DCD3D40
19380304,1440,122745327,Entire home/apt,,Houston,,GREATER HEIGHTS,0,0.0,3,2.0,,60.0,,Come for fun or for work; close to the Heights,2017-07-13 14:33:56.551506,29.782867,-95.371964,0101000020E610000085D21742CED757C01D1EC2F869C83D40
18540574,1440,128697322,Entire home/apt,,Houston,,KINGWOOD AREA,2,0.0,7,4.0,,67.0,,4 Bedroom/2 Bath Close to IAH & Downtown Houston,2017-07-13 14:33:54.796741,30.06383,-95.186669,0101000020E6100000548B8862F2CB57C0F180B22957103E40
11938136,1440,23699189,Entire home/apt,,Houston,,GREATER HEIGHTS,9,5.0,4,2.0,,70.0,,2 Bedroom Townhome in Heights Area,2017-07-13 14:33:54.771991,29.809539,-95.420101,0101000020E610000015014EEFE2DA57C028D6A9F23DCF3D40
19210224,1440,27745102,Entire home/apt,,Houston,,DOWNTOWN,3,5.0,4,0.0,,79.0,,Studio Loft Downtown Theater Distr,2017-07-13 14:33:54.762214,29.762652,-95.366307,0101000020E6100000F052EA9271D757C09F3A56293DC33D40
16808594,1440,53991113,Entire home/apt,,Houston,,NEAR NORTHSIDE,18,4.5,3,1.0,,60.0,,Entire Apartment Near Downtown Houston,2017-07-13 14:33:53.541915,29.780456,-95.365728,0101000020E6100000D1CE691668D757C08CF7E3F6CBC73D40
10592163,1440,32632893,Entire home/apt,,Houston,,NEAR NORTHSIDE,98,5.0,4,1.0,,75.0,,Bohemian Cottage,2017-07-13 14:33:53.531718,29.808651,-95.359295,0101000020E610000072A774B0FED657C0B1E07EC003CF3D40
17046694,1440,114417915,Entire home/apt,,Houston,,KINGWOOD AREA,5,5.0,4,2.0,,77.0,,Sleeps 4. NE Houston 20 minutes from Bush Airport.,2017-07-13 14:33:53.520736,30.039434,-95.225477,0101000020E6100000034015376ECE57C0B859BC58180A3E40
15462435,1440,99212993,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,5,4.5,2,1.0,,65.0,,The Perfect Cozy Condo,2017-07-13 14:33:51.165879,29.727127,-95.454465,0101000020E61000004E0B5EF415DD57C0E109BDFE24BA3D40
15772610,1440,12335654,Entire home/apt,,Houston,,BRIAR FOREST,7,4.0,6,2.0,,70.0,,2 Bedroom Artsy Westchase Townhome,2017-07-13 14:33:51.152211,29.736723,-95.585931,0101000020E61000009BADBCE47FE557C00536E7E099BC3D40
16669819,1440,72150168,Entire home/apt,,Houston,,GREATER UPTOWN,1,0.0,4,2.0,,70.0,,Cozy apartment in the galleria area,2017-07-13 14:33:51.145144,29.756545,-95.478464,0101000020E61000000E1478279FDE57C0CBF3E0EEACC13D40
5490559,1440,28469813,Entire home/apt,,Houston,,SHARPSTOWN,89,4.5,3,1.0,,60.0,,#46 Center of Chinatown! FREE Parking!!,2017-07-13 14:33:51.139604,29.705724,-95.545733,0101000020E610000045D61A4AEDE257C09700FC53AAB43D40
11841291,1440,62318425,Entire home/apt,,Houston,,ASTRODOME AREA,3,5.0,4,1.0,,75.0,,#102 NRG & OTC 15 Min Walk & TX Med Center,2017-07-13 14:33:51.104794,29.685,-95.386563,0101000020E6100000FEB5BC72BDD857C08FC2F5285CAF3D40
19791172,1440,41455816,Entire home/apt,,Houston,,MEMORIAL,0,0.0,4,0.0,,63.0,,Cute Memorial / City Centre  2 bedrooms Condo,2017-07-13 14:33:51.102210,29.779766,-95.567032,0101000020E610000045F295404AE457C061889CBE9EC73D40
12036602,1440,22499703,Entire home/apt,,Houston,,SHARPSTOWN,15,4.5,6,2.0,,80.0,,"77036,Modern two Bdrm& kitchen, free wifi +sofabed",2017-07-13 14:33:47.753540,29.709205,-95.552286,0101000020E6100000790261A758E357C0E12879758EB53D40
18873707,1440,98233442,Entire home/apt,,Houston,,MIDTOWN,1,0.0,3,1.0,,89.0,,Montrose / Midtown Urban Retreat #2106,2017-07-13 14:41:30.446260,29.749842,-95.381681,0101000020E61000004B2025766DD857C0D02A33A5F5BF3D40
16272828,1440,24048999,Entire home/apt,,Houston,,DOWNTOWN,1,0.0,4,2.0,,100.0,,Downtown Views and Walking distance from Stadiums,2017-07-13 14:41:30.441884,29.751274,-95.349726,0101000020E6100000E62329E961D657C0C9552C7E53C03D40
16589074,1440,109396178,Entire home/apt,,Houston,,ASTRODOME AREA,5,4.5,3,1.0,,100.0,,Luxury apartment near nrg stadium,2017-07-13 14:41:30.436103,29.69275,-95.410183,0101000020E61000000398327040DA57C0D34D621058B13D40
10359833,1440,24369562,Entire home/apt,,Houston,,GREATER HEIGHTS,37,5.0,4,1.0,,95.0,,Heights Guest House - Urban Retreat,2017-07-13 14:41:30.427575,29.784113,-95.402694,0101000020E6100000E8120EBDC5D957C0535E2BA1BBC83D40
17266308,1440,29289253,Entire home/apt,,Houston,,GREATER HEIGHTS,5,5.0,3,1.0,,92.0,,Barn Door Hideaway.,2017-07-13 14:41:28.238825,29.805561,-95.404814,0101000020E6100000A1BDFA78E8D957C0DDEEE53E39CE3D40
12831024,1440,70027725,Entire home/apt,,Houston,,GREATER HEIGHTS,44,5.0,2,0.0,,82.0,,Cute quiet studio - Private Pool,2017-07-13 14:41:28.234588,29.793372,-95.392233,0101000020E61000005EDA70581AD957C0E78F696D1ACB3D40
7048906,1440,11898814,Entire home/apt,,Houston,,GREATER UPTOWN,1,0.0,2,1.0,,95.0,,Beautiful Condo in Galleria/Energy,2017-07-13 14:41:28.232034,29.782505,-95.487075,0101000020E6100000C0EC9E3C2CDF57C0DCF4673F52C83D40
18143646,1440,125098372,Entire home/apt,,Houston,,MEDICAL CENTER AREA,11,5.0,7,2.0,,90.0,,"2/1+patio, W/D MD Anderson/Medical Center,Upgrades",2017-07-13 14:41:28.227322,29.701638,-95.397461,0101000020E6100000DF1B430070D957C07FA1478C9EB33D40
356761,1440,1805766,Entire home/apt,,Houston,,GREATER HEIGHTS,33,5.0,2,0.0,,94.0,,Modern/Charming Heights Garage Apt,2017-07-13 14:41:28.219536,29.80464,-95.394701,0101000020E6100000B4ACFBC742D957C0AE0D15E3FCCD3D40
17079116,1440,73752878,Entire home/apt,,Houston,,SOUTH MAIN,1,0.0,6,2.0,,99.0,,Newly remodeled 2/2 by TX Med Center & NRG Stadium,2017-07-13 14:41:28.215243,29.680371,-95.419548,0101000020E61000008BC6DADFD9DA57C096253ACB2CAE3D40
16258634,1440,9594251,Entire home/apt,,Houston,,ASTRODOME AREA,9,5.0,5,2.0,,90.0,,Townhouse in Medical Center - NRG!,2017-07-13 14:41:28.206065,29.689947,-95.411054,0101000020E6100000F5B86FB54EDA57C02BF9D85DA0B03D40
16393761,1440,785536,Entire home/apt,,Houston,,GREATER UPTOWN,12,5.0,3,1.0,,94.0,,"Galleria..Beautiful, new, spacious",2017-07-13 14:41:28.199395,29.751801,-95.45853,0101000020E6100000088F368E58DD57C0A019C40776C03D40
15551579,1440,100082748,Entire home/apt,,Houston,,DOWNTOWN,45,4.5,2,0.0,,100.0,,Downtown High-Rise with Parking,2017-07-13 14:41:26.469352,29.750447,-95.367078,0101000020E61000003145B9347ED757C09E616A4B1DC03D40
16323714,1440,106837267,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,19,5.0,7,3.0,,100.0,,Family & Pet Friendly Bungalow with Fenced Yard,2017-07-13 14:41:26.467367,29.769408,-95.418936,0101000020E61000007EC7F0D8CFDA57C0E04735ECF7C43D40
16975208,1440,40740763,Entire home/apt,,Houston,,WESTBURY,0,0.0,2,1.0,,100.0,,Cozy condo home in convenient location,2017-07-13 14:41:26.463803,29.655574,-95.4794,0101000020E6100000F46C567DAEDE57C0A01B9AB2D3A73D40
16582408,1440,6471780,Entire home/apt,,Houston,,WESTBURY,14,5.0,6,3.0,,92.0,,Super Home Base,2017-07-13 14:41:26.461465,29.64652,-95.489213,0101000020E6100000CCF10A444FDF57C0BD35B05582A53D40
12165543,1440,52831291,Entire home/apt,,Houston,,DOWNTOWN,25,5.0,2,1.0,,99.0,,20th Floor Downtown High Rise Apt,2017-07-13 14:41:26.453271,29.750406,-95.368629,0101000020E6100000DCD6169E97D757C0E1B88C9B1AC03D40
1934211,1440,10010335,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,72,5.0,4,1.0,,99.0,,Popular Montrose Bungalow Home,2017-07-13 14:41:26.450628,29.760146,-95.387269,0101000020E61000004C70EA03C9D857C06A2FA2ED98C23D40
19768666,1440,10216006,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,3,1.0,,90.0,,❤️ MD Anderson and NRG Stadium AMAZING PRICE! ❤️,2017-07-13 14:41:26.448493,29.698532,-95.42523,0101000020E6100000CCD1E3F736DB57C0A0353FFED2B23D40
16451313,1440,107857031,Entire home/apt,,Houston,,ASTRODOME AREA,3,5.0,10,2.0,,99.0,,NEAR NRG STADIUM/ TX MED CTR. Apt. (2nd floor)~717,2017-07-13 14:41:26.440503,29.682519,-95.38705,0101000020E6100000ADFA5C6DC5D857C00CE6AF90B9AE3D40
11281486,1440,5854807,Entire home/apt,,Houston,,GREATER UPTOWN,12,4.5,4,1.0,,85.0,,Houstonian/Memorial/Galleria Condo,2017-07-13 14:41:26.437312,29.775108,-95.457604,0101000020E610000034A1496249DD57C033DE567A6DC63D40
13262881,1440,1550235,Entire home/apt,,Houston,,MIDTOWN,29,5.0,4,1.0,,99.0,,Modern Midtown Condo - Houston's Ideal Location,2017-07-13 14:41:26.434078,29.753921,-95.377852,0101000020E61000009BAE27BA2ED857C082C476F700C13D40
18178379,1440,98233442,Entire home/apt,,Houston,,MIDTOWN,6,5.0,3,1.0,,89.0,,Montrose neighborhood Pied-a-Terre#1118,2017-07-13 14:41:23.644384,29.748676,-95.380253,0101000020E61000002DCDAD1056D857C0D34CF73AA9BF3D40
14612072,1440,90683078,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,36,5.0,4,1.0,,99.0,,Charming Montrose 1 Bed 1 Bath,2017-07-13 14:41:23.640627,29.75011,-95.387371,0101000020E6100000CE1ABCAFCAD857C00E677E3507C03D40
18729769,1440,70447830,Entire home/apt,,Houston,,MIDTOWN,17,4.5,4,1.0,,90.0,,Modern Midtown Mid-Rise,2017-07-13 14:41:23.635194,29.737447,-95.381717,0101000020E6100000F1D4230D6ED857C087889B53C9BC3D40
18378324,1440,127286814,Entire home/apt,,Houston,,GREATER UPTOWN,5,5.0,2,1.0,,100.0,,Houston Galleria Luxury,2017-07-13 14:41:23.633015,29.75435,-95.458998,0101000020E61000007BBB253960DD57C0D3BCE3141DC13D40
18331998,1440,126840626,Entire home/apt,,Houston,,ASTRODOME AREA,2,0.0,4,2.0,,100.0,,Texas Medical Center Fully Furnished Apartment,2017-07-13 14:41:23.627426,29.700714,-95.407253,0101000020E6100000AA0CE36E10DA57C06FD921FE61B33D40
18915488,1440,115702888,Entire home/apt,,Houston,,GREATER HEIGHTS,3,5.0,5,2.0,,95.0,,Heights - 2bd / 2ba on great block,2017-07-13 14:41:23.621032,29.804774,-95.396373,0101000020E61000001D01DC2C5ED957C0CDAB3AAB05CE3D40
17935914,1440,112971171,Entire home/apt,,Houston,,MID WEST,4,5.0,1,0.0,,75.0,,Swanky 1 bd Westchase/Galleria,2017-07-13 14:33:47.747897,29.741047,-95.521728,0101000020E6100000145AD6FD63E157C085CC9541B5BD3D40
16782350,1440,12988354,Entire home/apt,,Houston,,MUSEUM PARK,1,0.0,3,1.0,,80.0,,1 b/b apartment near NRG  ideal for Super Bowl,2017-07-13 14:33:47.745636,29.718029,-95.381102,0101000020E61000002C9CA4F963D857C06094A0BFD0B73D40
16579210,1440,35559425,Entire home/apt,,Houston,,WESTCHASE,5,4.0,6,2.0,,73.0,,"Large, Family-Friendly Westchase Condo!",2017-07-13 14:33:47.739165,29.730621,-95.565799,0101000020E61000000247020D36E457C054C554FA09BB3D40
18102002,1440,111994428,Entire home/apt,,Houston,,SOUTH BELT / ELLINGTON,2,0.0,5,1.0,,70.0,,Chic townhouse near Airport,2017-07-13 14:33:47.735170,29.621731,-95.218516,0101000020E6100000C669882AFCCD57C0CDE847C3299F3D40
11380441,1440,9571039,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,3,5.0,4,1.0,,70.0,,1-bedroom apt in great location,2017-07-13 14:33:47.732954,29.738997,-95.413168,0101000020E61000003DF0315871DA57C095D74AE82EBD3D40
18074439,1440,67060098,Entire home/apt,,Houston,,MIDTOWN,10,5.0,2,0.0,,70.0,,Sunny Midtown Studio,2017-07-13 14:33:45.891551,29.736689,-95.373058,0101000020E6100000B760A92EE0D757C0AC527AA697BC3D40
4525814,1440,23461953,Entire home/apt,,Houston,,GREATER HEIGHTS,27,5.0,2,0.0,,70.0,,Houston Heights Inviting Get-Away,2017-07-13 14:33:45.881504,29.786767,-95.39632,0101000020E61000000CB08F4E5DD957C07192E68F69C93D40
12086481,1440,22350774,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,22,4.5,3,0.0,,80.0,,airy loft in the heart of the city,2017-07-13 14:33:45.878658,29.739637,-95.384132,0101000020E61000003656629E95D857C05BE9B5D958BD3D40
17023072,1440,16279831,Entire home/apt,,Houston,,MIDTOWN,3,5.0,1,1.0,,65.0,,Carriage house in MIDTOWN!,2017-07-13 14:33:45.870409,29.744399,-95.37939,0101000020E61000007C9BFEEC47D857C0D42CD0EE90BE3D40
16896333,1440,5268560,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,5,2.0,,75.0,,SUPER BOWL Townhouse - less than 5 mins from NRG!,2017-07-13 14:33:45.865045,29.675571,-95.432515,0101000020E6100000E2016553AEDB57C043209738F2AC3D40
15245051,1440,21054717,Entire home/apt,,Houston,,BRAESWOOD,7,5.0,4,1.0,,75.0,,Welcome to Houston Medical Center Kirby Apartments,2017-07-13 14:33:45.862350,29.699076,-95.420759,0101000020E6100000DA1F28B7EDDA57C0236B0DA5F6B23D40
13751536,1440,5391397,Entire home/apt,,Houston,,SOUTH MAIN,1,0.0,2,1.0,,80.0,,Walk to the Super Bowl! 1 bedroom w/ balcony,2017-07-13 14:33:45.859306,29.671657,-95.42194,0101000020E6100000F437A11001DB57C0252191B6F1AB3D40
16600254,1440,91376169,Entire home/apt,,Houston,,GULFTON,1,0.0,4,1.0,,75.0,,Cozy apartment near Uptown Houston.,2017-07-13 14:33:43.446177,29.722119,-95.485205,0101000020E6100000C3B645990DDF57C0FAD170CADCB83D40
14933845,1440,50199248,Entire home/apt,,Houston,,MEMORIAL,6,5.0,2,1.0,,70.0,,A Business Loft in Energy Corridor- City Center,2017-07-13 14:33:43.443458,29.772332,-95.614721,0101000020E610000086CABF9657E757C07EA7C98CB7C53D40
15768265,1440,4218675,Entire home/apt,,Houston,,SOUTH MAIN,3,5.0,4,2.0,,68.0,,Three Story Home - Reliant/TMC,2017-07-13 14:33:43.437093,29.667348,-95.431372,0101000020E61000003F1A4E999BDB57C00F0D8B51D7AA3D40
18804369,1440,124835637,Entire home/apt,,Houston,,ASTRODOME AREA,4,4.0,3,1.0,,69.0,,"NEW APARTMENTN 
short rent and long rent

～长和短出租～",2017-07-13 14:33:43.430434,29.694447,-95.411181,0101000020E610000024EF1CCA50DA57C029CE5147C7B13D40
15605161,1440,96348000,Entire home/apt,,Houston,,KINGWOOD AREA,6,5.0,4,2.0,,69.0,,Cozy 2BR+2PA+Spacious living room,2017-07-13 14:33:43.427501,30.036618,-95.174431,0101000020E6100000261AA4E029CB57C0E77118CC5F093E40
19197835,1440,112630800,Entire home/apt,,Houston,,ELDRIDGE / WEST OAKS,0,0.0,1,1.0,,65.0,,Upscale loft near Westheimer,2017-07-13 14:33:43.419853,29.755732,-95.622153,0101000020E6100000EE06D15AD1E757C0698A00A777C13D40
12093926,1440,22499703,Entire home/apt,,Houston,,SHARPSTOWN,10,5.0,6,2.0,,79.0,,"Chinatown中國城,walk to 100+restaurants.2 Bdrm, gated",2017-07-13 14:33:43.417063,29.70785,-95.550872,0101000020E61000000E12A27C41E357C03E7958A835B53D40
13062788,1440,72361924,Entire home/apt,,Houston,,DOWNTOWN,14,4.5,3,1.0,,75.0,,Downtown Houston,2017-07-13 14:33:43.408076,29.752528,-95.351023,0101000020E610000034492C2977D657C00553CDACA5C03D40
13261310,1440,64944176,Entire home/apt,,Houston,,GULFTON,14,5.0,3,1.0,,70.0,,Cozy & relaxing with French charm!,2017-07-13 14:33:43.402844,29.723342,-95.47065,0101000020E610000032772D211FDE57C0BFD2F9F02CB93D40
9543222,1440,11290387,Entire home/apt,,Houston,,GREATER HEIGHTS,22,4.5,6,1.0,,79.0,,Spacious Pool View-Houston Heights #11CH37,2017-07-13 14:33:41.152928,29.776888,-95.391622,0101000020E61000003999B85510D957C0A4A7C821E2C63D40
16561180,1440,109073187,Entire home/apt,,Houston,,ASTRODOME AREA,1,0.0,4,1.0,,80.0,,Whole Apartment weekend stay.,2017-07-13 14:33:41.147236,29.689286,-95.398468,0101000020E61000002920ED7F80D957C035971B0C75B03D40
18817691,1440,105761957,Entire home/apt,,Houston,,TRINITY / HOUSTON GARDENS,0,0.0,4,3.0,,80.0,,Charming home with great porch and lots of space.,2017-07-13 14:33:41.144932,29.821578,-95.329324,0101000020E61000006D72F8A413D557C0F31C91EF52D23D40
18948926,1440,116160883,Entire home/apt,,Houston,,MID WEST,3,4.5,4,1.0,,80.0,,Beautiful Quiet Apartment Galleria,2017-07-13 14:33:41.141348,29.734324,-95.504306,0101000020E61000004D4BAC8C46E057C0FCAA5CA8FCBB3D40
16478762,1440,108172148,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,38,5.0,2,1.0,,75.0,,Cozy Tiny House in Downtown Houston,2017-07-13 14:33:41.126992,29.763849,-95.378519,0101000020E6100000897AC1A739D857C01215AA9B8BC33D40
19768730,1440,10216006,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,3,1.0,,75.0,,❤️ MD Anderson and NRG Stadium AMAZING PRICE! ❤️,2017-07-13 14:33:41.120955,29.700453,-95.423338,0101000020E6100000DC4944F817DB57C0956247E350B33D40
15485874,1440,98997162,Entire home/apt,,Houston,,ASTRODOME AREA,21,4.0,4,2.0,,76.0,,Medical center condo,2017-07-13 14:33:41.114055,29.689589,-95.394587,0101000020E6100000501BD5E940D957C06DAE9AE788B03D40
14856723,1440,40000019,Entire home/apt,,Houston,,GREATER EASTWOOD,16,5.0,3,1.0,,75.0,,"1 Bedroom Apt close to Downtwn, UH, Med Ctr",2017-07-13 14:33:39.070162,29.738377,-95.328591,0101000020E6100000A3B08BA207D557C05C1E6B4606BD3D40
16571885,1440,41455816,Entire home/apt,,Houston,,WESTCHASE,5,5.0,2,1.0,,65.0,,Cute Furnished Studio in Westchase Gated Community,2017-07-13 14:33:39.065404,29.719559,-95.547154,0101000020E61000000AF8359204E357C0DF8AC40435B83D40
16893121,1440,55770267,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,2.0,,80.0,,Gated 2/2 Apt only 1.4 miles from NRG Stadium,2017-07-13 14:33:39.059160,29.683221,-95.385479,0101000020E6100000DE921CB0ABD857C0BFF04A92E7AE3D40
15328403,1440,34939565,Entire home/apt,,Houston,,MIDTOWN,10,4.5,3,1.0,,66.0,,Charming Midtown Condo,2017-07-13 14:33:39.056701,29.737188,-95.372569,0101000020E610000038A0A52BD8D757C0EF004F5AB8BC3D40
9168053,1440,47715312,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,11,5.0,2,1.0,,63.0,,Tranquil setting in the Heights,2017-07-13 14:33:39.054046,29.772599,-95.395881,0101000020E6100000E606431D56D957C01CEC4D0CC9C53D40
16927925,1440,17965304,Entire home/apt,,Houston,,GREATER EASTWOOD,5,5.0,2,0.0,,68.0,,Private Casita Near Downtown Houston,2017-07-13 14:33:39.050871,29.727424,-95.327874,0101000020E61000005BCD3AE3FBD457C05453927538BA3D40
14993710,1440,94534512,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,2,1.0,,80.0,,Convenient apartment in West University Place,2017-07-13 14:33:39.047061,29.72611,-95.442228,0101000020E61000000858AB764DDC57C06E4C4F58E2B93D40
13755035,1440,34931318,Entire home/apt,,Houston,,NEAR NORTHSIDE,5,5.0,4,1.0,,70.0,,"Convenient, Artsy, Fun",2017-07-13 14:33:39.041598,29.778748,-95.365066,0101000020E61000006BB8C83D5DD757C04ED367075CC73D40
16929370,1440,101760161,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,19,5.0,2,1.0,,60.0,,Cozy 1 BR apt in Montrose Historical District,2017-07-13 14:33:39.039394,29.736685,-95.388178,0101000020E6100000B5C189E8D7D857C02A745E6397BC3D40
19736678,1440,139162041,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,4,0.0,,80.0,,Guest Suites,2017-07-13 14:33:39.035528,29.738594,-95.46988,0101000020E6100000D942908312DE57C09605137F14BD3D40
12204797,1440,40209318,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,5,1.0,,75.0,,"1 bed, 1 .5 bath private condo for Super Bowl LI",2017-07-13 14:33:39.032335,29.685869,-95.38325,0101000020E61000004A0C022B87D857C019575C1C95AF3D40
13874464,1440,69202540,Entire home/apt,,Houston,,GREATER HEIGHTS,3,5.0,4,1.0,,70.0,,Garage Apt: Superbowl Weekend! 3 Mins to Dtown,2017-07-13 14:33:37.715357,29.801044,-95.374515,0101000020E61000002237C30DF8D757C033A8363811CD3D40
13114805,1440,30264662,Entire home/apt,,Houston,,DOWNTOWN,100,4.5,3,1.0,,67.0,,Nice Downtown Apartment - High-rise! w/parking!,2017-07-13 14:33:37.705016,29.752789,-95.368623,0101000020E61000006B63EC8497D757C0DEC9A7C7B6C03D40
16998439,1440,2727112,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,21,4.5,4,1.0,,60.0,,1 bedroom spacious apartment at the heart of town,2017-07-13 14:33:16.166824,29.743405,-95.417201,0101000020E6100000F2B6D26BB3DA57C0D1AE42CA4FBE3D40
17124616,1440,15300480,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,11,5.0,3,1.0,,74.0,,The Jack House - Heart of Montrose,2017-07-13 14:33:16.163214,29.73529,-95.386179,0101000020E6100000BAD91F28B7D857C06A1327F73BBC3D40
6166415,1440,22814626,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,150,4.5,4,0.0,,80.0,,Montrose Secluded Studio #2,2017-07-13 14:33:16.160560,29.74787,-95.384376,0101000020E61000008257CB9D99D857C0D6A8876874BF3D40
18160060,1440,125247372,Entire home/apt,,Houston,,DOWNTOWN,2,0.0,4,1.0,,79.0,,"Downtown Beauty ""Wrap Around Balcony""",2017-07-13 14:33:16.158478,29.750191,-95.368878,0101000020E6100000B08D78B29BD757C0E8C072840CC03D40
18649744,1440,10039572,Entire home/apt,,Houston,,MIDTOWN,2,0.0,4,1.0,,72.0,,Retro-Urban DWTN 1/1 on Light Rail,2017-07-13 14:33:16.156073,29.737586,-95.381888,0101000020E610000008AF5DDA70D857C0CAFCA36FD2BC3D40
18208344,1440,101760161,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,7,5.0,4,1.0,,70.0,,Charming newly renovated guest house in Montrose,2017-07-13 14:33:16.151344,29.754845,-95.389131,0101000020E610000007B7B585E7D857C0938C9C853DC13D40
2381274,1440,8794318,Entire home/apt,,Houston,,GREATER HEIGHTS,40,5.0,2,0.0,,65.0,,Studio Apt. in the Heights,2017-07-13 14:33:16.148785,29.79226,-95.403098,0101000020E610000050C58D5BCCD957C0D0ED258DD1CA3D40
